symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
OOKIBNB,0.00000000,0.000,0.00000000,0.00001491,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
ACHBTC,-0.00000001,-2.222,0.00000045,0.00000045,0.00000044,1906.00000000,0.00000044,2131465.00000000,0.00000045,473302.00000000,0.00000045,0.00000046,0.00000044,1882681.00000000,0.84531316,1697695103263,1697781503263,1559584,1559744,161
ACHBUSD,0.00039000,3.095,0.01276694,0.01261000,0.01299000,18703.00000000,0.01301000,26893.00000000,0.01304000,78850.00000000,0.01260000,0.01304000,0.01258000,961262.00000000,12272.37658000,1697695102941,1697781502941,7049437,7049572,136
ACHUSDT,0.00041000,3.251,0.01282725,0.01262000,0.01302000,11958.00000000,0.01302000,70445.00000000,0.01303000,226602.00000000,0.01261000,0.01305000,0.01254000,93690011.00000000,1201785.01890000,1697695105972,1697781505972,21514724,21522778,8055
IMXBTC,0.00000003,0.166,0.00001803,0.00001806,0.00001812,632.37000000,0.00001815,950.01000000,0.00001819,557.72000000,0.00001809,0.00001821,0.00001782,34156.00000000,0.61567924,1697695102984,1697781502984,2608229,2608403,175
IMXBUSD,0.01890000,3.692,0.52072925,0.51100000,0.53080000,470.85000000,0.53080000,188.39000000,0.53100000,426.05000000,0.51190000,0.53080000,0.50700000,23232.38000000,12097.77969800,1697695103053,1697781503053,4745737,4745966,230
IMXUSDT,0.02030000,3.973,0.51799311,0.51090000,0.53120000,292.97000000,0.53110000,207.04000000,0.53120000,138.94000000,0.51090000,0.53130000,0.50560000,3000695.92000000,1554339.80653500,1697695105235,1697781505235,21912303,21923216,10914
GLMRBTC,0.00000018,3.120,0.00000585,0.00000580,0.00000595,16.90000000,0.00000593,10452.60000000,0.00000596,9295.50000000,0.00000577,0.00000598,0.00000573,253038.10000000,1.48026134,1697695105893,1697781505893,2962302,2962781,480
GLMRBUSD,0.00920000,5.610,0.16730653,0.16400000,0.17320000,106.50000000,0.17350000,576.30000000,0.17380000,279.10000000,0.16400000,0.17470000,0.16250000,230435.20000000,38553.31318000,1697695084979,1697781484979,5651798,5652217,420
GLMRUSDT,0.00940000,5.725,0.16804311,0.16420000,0.17360000,10073.50000000,0.17360000,2820.30000000,0.17370000,8247.70000000,0.16420000,0.17450000,0.16220000,17359146.60000000,2917085.05973000,1697695097328,1697781497328,25230725,25249339,18615
ATOMBIDR,0.00,0.000,0.00,307866.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689575043801,1689661443801,-1,-1,0
DYDXETH,0.00000000,0.000,0.00000000,0.00159100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
FARMETH,0.00000000,0.000,0.00000000,0.03152000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
FORBNB,0.00000000,0.000,0.00000000,0.00009710,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
ICPTRY,1.40000000,1.643,84.93463134,85.20000000,86.60000000,1.32000000,86.50000000,395.30700000,86.70000000,163.39300000,85.20000000,86.70000000,83.60000000,12206.54200000,1036758.14470000,1697695087656,1697781487656,1095127,1096487,1361
JASMYETH,0.00000000,0.000,0.00000000,0.00000302,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
LINABNB,0.00000000,0.000,0.00000000,0.00007811,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
OOKIETH,0.00000000,0.000,0.00000000,0.00000251,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
ROSEETH,-0.00000027,-1.039,0.00002573,0.00002594,0.00002571,4142.20000000,0.00002568,26422.50000000,0.00002580,5167.00000000,0.00002598,0.00002602,0.00002549,364915.50000000,9.39092055,1697695090732,1697781490732,441808,441868,61
UMABUSD,-0.03400000,-2.498,1.33282583,1.35500000,1.32700000,19.30000000,0.00000000,0.00000000,0.00000000,0.00000000,1.36100000,1.36800000,1.30200000,11695.20000000,15587.66470000,1693454412848,1693540812848,2002524,2002764,241
UNIETH,0.00000900,0.357,0.00250930,0.00252500,0.00252800,19.02000000,0.00252600,50.04400000,0.00253000,74.87800000,0.00251900,0.00253200,0.00249000,7705.79000000,19.33614662,1697695086049,1697781486049,439146,439468,323
XTZETH,0.00000000,0.000,0.00000000,0.00044000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
LOKABTC,-0.00000002,-0.324,0.00000613,0.00000617,0.00000615,42.20000000,0.00000613,558.30000000,0.00000619,843.70000000,0.00000617,0.00000623,0.00000606,74084.40000000,0.45413901,1697695101061,1697781501061,3736922,3737068,147
LOKABNB,0.00001210,1.458,0.00082850,0.00083430,0.00084220,50.70000000,0.00084330,765.60000000,0.00084980,86.90000000,0.00083010,0.00084990,0.00081840,56812.70000000,47.06951515,1697695076349,1697781476349,2532953,2533066,114
LOKABUSD,-0.00940000,-4.838,0.19062905,0.19400000,0.18490000,809.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19430000,0.21500000,0.18470000,252066.50000000,48051.19654000,1696482043091,1696568443091,8039540,8040310,771
LOKAUSDT,0.00500000,2.857,0.17566556,0.17500000,0.18000000,650.30000000,0.17950000,2072.10000000,0.17990000,1249.10000000,0.17500000,0.18090000,0.17170000,2609440.50000000,458388.82669000,1697695104081,1697781504081,24911703,24916153,4451
ATOMBRL,0.00000000,0.000,0.00000000,66.35000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
BNBUST,0.00000000,0.000,0.00000000,1129.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
CRVETH,-0.00000810,-2.983,0.00026555,0.00027050,0.00026340,512.95000000,0.00026460,1335.20000000,0.00026550,1098.60000000,0.00027150,0.00027280,0.00026260,14459.11000000,3.83956794,1697695082747,1697781482747,514145,514195,51
HIGHBNB,0.00005800,1.147,0.00510647,0.00506600,0.00511600,268.57000000,0.00513000,91.68000000,0.00515400,269.04000000,0.00505800,0.00511600,0.00505800,1743.27000000,8.90196106,1697695098829,1697781498829,333285,333295,11
NEARRUB,0.20000000,0.206,96.25955364,96.90000000,97.30000000,2.29000000,97.80000000,567.91900000,98.20000000,875.27300000,97.10000000,97.50000000,95.00000000,1392.18200000,134010.81790000,1697695085755,1697781485755,199073,199153,81
ROSETRY,0.01200000,1.058,1.13288998,1.13400000,1.14600000,1760.20000000,1.14600000,17911.50000000,1.14800000,12356.00000000,1.13400000,1.15100000,1.12600000,1627099.00000000,1843324.14630000,1697695105043,1697781505043,2376136,2377221,1086
SCRTUSDT,0.01110000,4.538,0.25497952,0.24470000,0.25570000,43.70000000,0.25560000,114.70000000,0.25600000,332.30000000,0.24460000,0.26850000,0.24350000,10976204.90000000,2798707.42649000,1697695098354,1697781498354,6000263,6033008,32746
API3BTC,-0.00000060,-1.688,0.00003500,0.00003552,0.00003495,3.17000000,0.00003489,245.04000000,0.00003495,246.28000000,0.00003555,0.00003567,0.00003457,41686.96000000,1.45903878,1697695104871,1697781504871,1706783,1707470,688
API3BUSD,0.00000000,0.000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
API3USDT,0.01500000,1.493,1.00744461,1.00600000,1.02000000,1450.99000000,1.02000000,25.89000000,1.02100000,15763.69000000,1.00500000,1.02600000,0.99200000,875947.28000000,882468.36571000,1697695104864,1697781504864,13368604,13374221,5618
BTTCUSDT,0.00000000,0.000,0.00000037,0.00000037,0.00000038,337207229.0,0.00000037,1913839474024.0,0.00000038,356198958845.0,0.00000038,0.00000038,0.00000037,635725681196.0,238347.05360398,1697695105587,1697781505587,6453400,6455144,1745
BTTCUSDC,0.00000000,0.000,0.00000000,0.00000078,0.00000000,0.0,0.00000000,0.0,0.00000000,0.0,0.00000000,0.00000000,0.00000000,0.0,0.00000000,1689575043801,1689661443801,-1,-1,0
BTTCTRY,0.00000018,1.721,0.00001052,0.00001048,0.00001064,4275876.0,0.00001059,66966044.0,0.00001067,36084363.0,0.00001046,0.00001074,0.00001043,371646064390.0,3908952.65591327,1697695032435,1697781432435,2375377,2376665,1289
ACABTC,-0.00000003,-1.887,0.00000159,0.00000160,0.00000156,1015.00000000,0.00000156,127518.17000000,0.00000157,4350.32000000,0.00000159,0.00000166,0.00000154,788463.61000000,1.25710738,1697695094001,1697781494001,1713610,1714159,550
ACABUSD,-0.00150000,-3.132,0.04664677,0.04790000,0.04640000,827.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04790000,0.04820000,0.04600000,1228281.51000000,57295.36826300,1695265202992,1695351602992,3567341,3567584,244
ACAUSDT,0.00040000,0.883,0.04583629,0.04530000,0.04570000,3613.27000000,0.04580000,7265.73000000,0.04590000,1415.69000000,0.04530000,0.04780000,0.04410000,20273394.28000000,929257.11639600,1697695104553,1697781504553,10952316,10961762,9447
ANCBTC,0.00000000,0.000,0.00000000,0.00000186,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
ANCBUSD,0.00000000,0.000,0.00000000,0.02872000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
ANCUSDT,0.00000000,0.000,0.00000000,0.03151000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
BDOTDOT,0.00230000,0.233,0.99137288,0.98550000,0.99150000,73.54100000,0.99190000,1147.44600000,0.99380000,23.51900000,0.98920000,0.99380000,0.98920000,111821.97200000,110857.27047590,1697694580304,1697780980304,525512,525656,145
XNOBTC,0.00000014,0.656,0.00002198,0.00002133,0.00002147,52.71000000,0.00002137,52.01000000,0.00002146,109.61000000,0.00002133,0.00002335,0.00002111,151165.14000000,3.32214002,1697695103477,1697781503477,1286614,1288736,2123
XNOETH,0.00000000,0.000,0.00000000,0.00050170,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
XNOBUSD,0.00000000,0.000,0.66131284,0.66500000,0.66300000,255.87000000,0.00000000,0.00000000,0.00000000,0.00000000,0.66300000,0.67100000,0.65600000,21590.36000000,14277.98221000,1691031630102,1691118030102,1645680,1645834,155
XNOUSDT,0.02100000,3.483,0.62950104,0.60300000,0.62400000,1921.55000000,0.62400000,429.65000000,0.62500000,294.30000000,0.60300000,0.66900000,0.60100000,1853071.30000000,1166510.31547000,1697694952398,1697781352398,4736819,4748127,11309
COSTRY,0.00100000,0.812,0.12304996,0.12300000,0.12420000,25755.00000000,0.12400000,672677.00000000,0.12420000,40000.00000000,0.12320000,0.12490000,0.12120000,31686785.00000000,3899057.54270000,1697695011575,1697781411575,3664844,3665866,1023
KAVAETH,-0.00000070,-0.194,0.00036386,0.00036050,0.00035980,5.32000000,0.00035990,261.11000000,0.00036140,1789.98000000,0.00036050,0.00036660,0.00035900,20051.35000000,7.29593285,1697695081705,1697781481705,237780,237878,99
MCBNB,0.00000000,0.000,0.00000000,0.00069800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
ONETRY,0.00680000,2.751,0.24886971,0.24730000,0.25400000,3186.20000000,0.25410000,7016.00000000,0.25440000,363.20000000,0.24720000,0.25410000,0.24610000,2697831.30000000,671408.48837000,1697695090871,1697781490871,1240954,1241420,467
WOOBTC,-0.00000020,-3.350,0.00000581,0.00000598,0.00000577,38.10000000,0.00000575,6442.00000000,0.00000577,91.90000000,0.00000597,0.00000597,0.00000573,128689.50000000,0.74830891,1697695077820,1697781477820,1157514,1157862,349
WOOBNB,-0.00001400,-1.737,0.00078922,0.00080700,0.00079200,72.40000000,0.00079100,827.30000000,0.00079300,232.70000000,0.00080600,0.00080600,0.00078100,10718.90000000,8.45952000,1697695104088,1697781504088,1131476,1131589,114
WOOBUSD,0.01090000,7.096,0.15947249,0.15430000,0.16450000,9271.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15360000,0.16670000,0.15100000,578635.90000000,92276.50510000,1694674812805,1694761212805,2730738,2731359,622
WOOUSDT,-0.00080000,-0.473,0.16651715,0.16930000,0.16850000,1327.00000000,0.16840000,1768.30000000,0.16850000,20544.00000000,0.16930000,0.16980000,0.16390000,5448330.10000000,907240.40204000,1697695104719,1697781504719,19980797,19989382,8586
CELRETH,0.00000000,0.000,0.00000000,0.00000789,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
PEOPLEBNB,0.00000000,0.000,0.00000000,0.00004675,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
SLPBNB,0.00000000,0.000,0.00000000,0.00000884,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
SPELLBNB,0.00000000,0.000,0.00000000,0.00000404,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
SPELLTRY,0.00055000,4.758,0.01197315,0.01156000,0.01211000,9549.00000000,0.01210000,484646.00000000,0.01212000,1163565.00000000,0.01156000,0.01239000,0.01156000,1344205650.00000000,16094381.57619000,1697695102985,1697781502985,5447302,5451620,4319
TFUELBUSD,0.00320000,7.862,0.04420099,0.04070000,0.04390000,281.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04070000,0.04700000,0.04060000,3549419.00000000,156887.81610000,1690254022214,1690340422214,946683,948001,1319
AXSTRY,2.70000000,2.336,116.59713730,115.90000000,118.30000000,0.09000000,118.20000000,95.15400000,118.50000000,0.61800000,115.60000000,118.30000000,115.20000000,5248.01000000,611902.94250000,1697695082020,1697781482020,1564079,1564535,457
DARTRY,0.05800000,2.672,2.18549281,2.16800000,2.22900000,1497.68000000,2.23400000,1260.96000000,2.23700000,75.80000000,2.17100000,2.24000000,2.16300000,1011705.25000000,2211074.55102000,1697695102981,1697781502981,6342170,6343355,1186
NEARTRY,0.40000000,1.439,27.74361298,27.80000000,28.20000000,467.04400000,28.16000000,975.30800000,28.23000000,1038.28700000,27.80000000,28.20000000,27.43000000,21768.23300000,603929.43152000,1697695099963,1697781499963,1657972,1658482,511
IDEXBNB,-0.00000330,-1.638,0.00019956,0.00019910,0.00019820,1285.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00020150,0.00020170,0.00019800,64321.20000000,12.83615880,1697691654266,1697778054266,767939,767966,28
ALPINEEUR,-0.00600000,-0.403,1.48612726,1.45400000,1.48400000,9.20000000,1.48000000,82.39000000,1.48800000,203.24000000,1.49000000,1.54000000,1.45600000,2946.61000000,4379.03745000,1697694972872,1697781372872,417088,417140,53
ALPINETRY,0.54000000,1.240,44.63689671,43.53000000,44.09000000,31.58000000,44.08000000,199.63000000,44.10000000,44.25000000,43.55000000,45.90000000,43.37000000,375488.23000000,16760629.33670000,1697695096719,1697781496719,14337629,14341864,4236
ALPINEUSDT,0.02300000,1.492,1.57836510,1.54300000,1.56500000,890.01000000,1.56400000,191.81000000,1.56500000,742.22000000,1.54200000,1.63000000,1.53600000,716678.73000000,1131180.69763000,1697695100752,1697781500752,24475283,24482504,7222
ALPINEBTC,-0.00000123,-2.245,0.00005476,0.00005446,0.00005356,13.43000000,0.00005350,63.97000000,0.00005374,9.90000000,0.00005479,0.00005757,0.00005323,10537.01000000,0.57699411,1697695077537,1697781477537,5001886,5002209,324
TUSDT,-0.00019000,-0.974,0.01930673,0.01951000,0.01932000,37304.60000000,0.01931000,21598.00000000,0.01932000,19803.80000000,0.01951000,0.02002000,0.01870000,184556789.40000000,3563188.80207200,1697695102649,1697781502649,10171076,10193474,22399
TBUSD,-0.00018000,-0.922,0.01932198,0.01948000,0.01935000,581.20000000,0.01931000,10357.30000000,0.01933000,581.20000000,0.01953000,0.01997000,0.01873000,5065021.30000000,97866.21609300,1697695102652,1697781502652,3539363,3540193,831
API3BNB,0.00000000,0.000,0.00000000,0.00533000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
BETAETH,0.00000038,0.996,0.00003752,0.00003828,0.00003853,60.30000000,0.00003837,60.50000000,0.00003854,3281.30000000,0.00003815,0.00003879,0.00003689,275473.10000000,10.33692534,1697695096973,1697781496973,247777,248013,237
INJTRY,12.79000000,5.549,237.21681658,228.82000000,243.29000000,20.57000000,243.04000000,76.17000000,243.30000000,132.82000000,230.50000000,247.66000000,228.57000000,99281.23000000,23551177.32680000,1697695104224,1697781504224,3330529,3335054,4526
TLMBNB,0.00000000,0.000,0.00000000,0.00010990,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
ASTRBUSD,-0.00260000,-4.943,0.05084209,0.05260000,0.05000000,250.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05260000,0.05270000,0.04870000,2697805.40000000,137162.06276000,1694660405055,1694746805055,3275392,3276461,1070
ASTRUSDT,0.00110000,2.785,0.03986336,0.03950000,0.04060000,2262.30000000,0.04050000,1042331.10000000,0.04060000,145150.60000000,0.03950000,0.04070000,0.03920000,38289923.10000000,1526364.99341000,1697695105120,1697781505120,13485782,13493097,7316
API3TRY,0.41000000,1.449,28.40965657,28.39000000,28.71000000,35.51000000,28.70000000,99.18000000,28.73000000,20.00000000,28.30000000,28.91000000,28.04000000,76413.44000000,2170879.58790000,1697695105008,1697781505008,1888004,1889143,1140
GLMRBNB,0.00000000,0.000,0.00000000,0.00102100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
MBOXTRY,0.16000000,2.812,5.85228196,5.71000000,5.85000000,35.53000000,5.85000000,14503.31000000,5.87000000,294.08000000,5.69000000,6.02000000,5.68000000,1760840.34000000,10304934.16320000,1697695105768,1697781505768,2937390,2940845,3456
NBTBIDR,-0.20,-0.509,39.22,39.20,39.10,7303.00000000,0.00,0.00000000,0.00,0.00000000,39.30,39.70,38.70,596381.00000000,23389044.60,1694077203229,1694163603229,557464,557569,106
NBTUSDT,-0.00002000,-0.787,0.00254922,0.00254000,0.00252000,34053.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00254000,0.00259000,0.00252000,2033824.00000000,5184.65782000,1694077205369,1694163605369,315505,315650,146
GMTBTC,-0.00000005,-1.006,0.00000491,0.00000496,0.00000492,3287.40000000,0.00000491,10106.20000000,0.00000492,28.30000000,0.00000497,0.00000499,0.00000487,299851.30000000,1.47112557,1697695087156,1697781487156,12023431,12024227,797
GMTBNB,0.00000500,0.747,0.00066970,0.00067000,0.00067400,19.80000000,0.00067500,696.80000000,0.00067600,1577.50000000,0.00066900,0.00067500,0.00066400,52074.20000000,34.87431910,1697695066335,1697781466335,3432541,3432637,97
GMTBUSD,0.00330000,2.349,0.14128359,0.14070000,0.14380000,178.70000000,0.14360000,10876.40000000,0.14380000,473.30000000,0.14050000,0.14400000,0.13950000,276769.10000000,39102.93072000,1697695105664,1697781505664,52576496,52577186,691
GMTUSDT,0.00320000,2.278,0.14134100,0.14060000,0.14370000,1131.30000000,0.14370000,1905.80000000,0.14380000,38012.90000000,0.14050000,0.14420000,0.13950000,9377567.50000000,1325434.80548000,1697695102791,1697781502791,152057532,152071205,13674
ANCBNB,0.00000000,0.000,0.00000000,0.00012880,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
ATOMEUR,0.09300000,1.568,5.93572560,5.94600000,6.02500000,1.46000000,6.02100000,3.40000000,6.02900000,10.08000000,5.93200000,6.10800000,5.87000000,4619.07000000,27417.53206000,1697695101174,1697781501174,463056,463256,201
GALAEUR,0.00013000,1.075,0.01203100,0.01211000,0.01222000,4905.00000000,0.01226000,84464.00000000,0.01229000,83853.00000000,0.01209000,0.01222000,0.01196000,680499.00000000,8187.08457000,1697695081447,1697781481447,518026,518145,120
KSMETH,0.00000000,0.000,0.00000000,0.02114000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
UMATRY,0.76000000,2.012,38.06235345,37.76000000,38.54000000,295.00000000,38.50000000,538.31000000,38.54000000,169.15000000,37.78000000,38.92000000,37.50000000,352649.22000000,13422659.25400000,1697695097559,1697781497559,2973818,2976860,3043
KDABTC,-0.00000012,-0.819,0.00001456,0.00001463,0.00001454,673.90000000,0.00001452,17.57000000,0.00001453,238.56000000,0.00001466,0.00001474,0.00001440,57749.26000000,0.84102482,1697695091636,1697781491636,2002853,2003526,674
KDABUSD,-0.00900000,-2.098,0.42354980,0.42400000,0.42000000,54.43000000,0.00000000,0.00000000,0.00000000,0.00000000,0.42900000,0.43300000,0.41900000,46264.56000000,19595.34491000,1697090447115,1697176847115,3479171,3479320,150
KDAUSDT,0.01000000,2.415,0.41563804,0.41400000,0.42400000,488.66000000,0.42400000,1756.01000000,0.42500000,3247.95000000,0.41400000,0.42900000,0.41000000,1289323.22000000,535891.77459000,1697695102871,1697781502871,11421234,11426501,5268
APEUSDT,-0.02800000,-2.552,1.06205318,1.09700000,1.06900000,18.85000000,1.06900000,4401.36000000,1.07000000,12106.63000000,1.09700000,1.09900000,1.03300000,7111365.95000000,7552648.79021000,1697695106021,1697781506021,100646102,100671598,25497
APEBUSD,-0.02900000,-2.641,1.05928099,1.09800000,1.06900000,866.63000000,1.06900000,673.63000000,1.07000000,75.12000000,1.09800000,1.09800000,1.03300000,235000.02000000,248931.05337000,1697695104362,1697781504362,25686181,25687849,1669
APEBTC,-0.00000221,-5.699,0.00003686,0.00003879,0.00003657,6.79000000,0.00003657,236.78000000,0.00003662,61.12000000,0.00003878,0.00003885,0.00003602,126364.81000000,4.65836132,1697695104775,1697781504775,15033729,15037362,3634
ALPINEBUSD,-0.05300000,-2.941,1.77016625,1.79800000,1.74900000,100.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.80200000,1.81000000,1.74900000,43741.97000000,77430.55906000,1695265210793,1695351610793,4076210,4076777,568
LUNAGBP,0.00000000,0.000,0.00000000,0.00005000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
NEAREUR,0.01200000,1.282,0.93634800,0.93800000,0.94800000,467.20000000,0.94700000,4707.00000000,0.94900000,952.30000000,0.93600000,0.94800000,0.92000000,17499.60000000,16385.71540000,1697695105956,1697781505956,457988,458102,115
TWTTRY,-0.60000000,-1.996,29.57153569,30.06000000,29.46000000,82.42000000,29.50000000,1.03000000,29.58000000,1793.13000000,30.06000000,30.50000000,24.00000000,239662.42000000,7087185.80610000,1697695092150,1697781492150,3651843,3654669,2827
WAVESEUR,0.00400000,0.296,1.39987722,1.35000000,1.35400000,9.31000000,0.00000000,0.00000000,0.00000000,0.00000000,1.35000000,1.43700000,1.35000000,4535.77000000,6349.52110000,1697094043355,1697180443355,216022,216089,68
APEEUR,-0.03100000,-2.969,1.00508854,1.04400000,1.01300000,134.81000000,1.01100000,1644.80000000,1.01300000,187.00000000,1.04400000,1.04400000,0.98100000,14322.59000000,14395.47102000,1697695102170,1697781502170,735204,735353,150
APEGBP,0.00000000,0.000,0.00000000,3.30500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
APETRY,-0.85000000,-2.745,30.05091012,30.96000000,30.11000000,703.95600000,30.10000000,6635.88200000,30.11000000,539.88000000,30.96000000,30.99000000,29.15000000,828006.09800000,24882336.83389000,1697695103765,1697781503765,7530153,7533584,3432
BSWUSDT,0.00090000,1.528,0.05917471,0.05880000,0.05980000,18146.70000000,0.05970000,14125.20000000,0.05980000,45465.20000000,0.05890000,0.06000000,0.05840000,11943375.10000000,706745.75137000,1697695065808,1697781465808,17685394,17690292,4899
BSWBUSD,0.00520000,8.414,0.06550138,0.06190000,0.06700000,400.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06180000,0.06950000,0.06170000,1266431.30000000,82952.99200000,1694062814102,1694149214102,4278302,4278845,544
BSWBNB,-0.00000030,-0.107,0.00028035,0.00028000,0.00028100,240.70000000,0.00028050,1281.20000000,0.00028100,240.80000000,0.00028130,0.00028390,0.00027790,680315.70000000,190.72614598,1697695060897,1697781460897,867860,868167,308
APEBNB,-0.00018900,-3.617,0.00504629,0.00523400,0.00503700,184.08800000,0.00502100,360.36400000,0.00503800,718.58500000,0.00522600,0.00523600,0.00491500,7053.28100000,35.59288906,1697695043517,1697781443517,463539,463678,140
GMTBRL,0.00000000,0.000,0.00000000,1.32500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
GMTETH,-0.00000040,-0.441,0.00009068,0.00009060,0.00009040,553.00000000,0.00009060,1649.90000000,0.00009090,3712.90000000,0.00009080,0.00009120,0.00008930,119733.20000000,10.85740436,1697695085423,1697781485423,2938369,2938433,65
JASMYTRY,0.00108800,1.277,0.08578388,0.08523100,0.08631900,115367.00000000,0.08626700,123959.00000000,0.08631900,29191.00000000,0.08523100,0.08690000,0.08429200,113128112.00000000,9704568.46717700,1697695102091,1697781502091,7188037,7189905,1869
SANTOSBUSD,-0.01600000,-0.609,2.69642383,2.62000000,2.61300000,23.37000000,2.61300000,38.27000000,2.61800000,50.38000000,2.62900000,2.91000000,2.58800000,212183.03000000,572135.37896000,1697695092074,1697781492074,7034325,7037948,3624
